id,sentiment,content
1752673516,hate,"i am facing personal offense due to unfair treatment, insults, rejections, and criticism"
1752673732,hate, I'm going to turn it off. We Tribbles don't need tracking devices!   
1752675018,insomnia  ,"I can not need sleepppppppp lol, happy mothers day mummy"
1752723355,hate, I kinda want to smack that darn skeleton though.
1752723839,insomnia  ,i am not feel refreshed when you get up
1752747872,insomnia  ," I can not have to sleep! Tomorrow I will sttart my photobook for my Jonas' concert!  Its just in 1 week, 4 days and 16 hours (:"
1752774165,insomnia  ,Had a long day at work. Stood home. Now sleeping to have another long day at work tomorrow &amp; happy mothers day to all mothers
1752796705,insomnia  , Of course you can come join our sleep-over!! Can you bring me a big dill pickle?!
1752823754,insomnia  ,tried  not to sleep but i cant bout 2 call tisha
1752824187,hate,"Just wanted to say, positivity is doin me good! Change it up! Won't regret it... Forsure.."
1752824635,insomnia  ,i am not feel refreshed when you get up
1752845303,insomnia  ,cannot sleep i'm SUPER DUPER DUPER excited pour la PARIS.  the love city.
1752847822,hate,"i am facing personal offense due to unfair treatment, insults, rejections, and criticism"
1752872582,insomnia  ,Well goodnight all my twitter bugs sleep well
1752872650,hate,"i am facing personal offense due to unfair treatment, insults, rejections, and criticism"
1752965714,hate,"Stupid liars. Glad they are ignorant, because I had a blast!!"
1752984048,hate,i am invalidated and unfairly treated from other people
1752986351,hate,"i have a degree,bitches!!! moving t o dallas in a few hours"
1753007276,insomnia  ,"taking caffeine, nicotine, alcohol, heavy meals and exercise for a few hours before going to bed "
1753008924,hate,i am invalidated and unfairly treated from other people
1753009362,insomnia  ,first night sleeping in my new home
1753009556,insomnia  ,Can't sleep. Fucking morning will come to soon. Have to rest! It will be a new day. A perfect day to start new changes
1753030887,insomnia  ,better get some sleep soon. she has to get up and go to Sunday meetin' so she can pass out invites to her jewelery party.
1753051905,hate,Having contempt for another person or believe them to be inferior
1753072357,hate,Having contempt for another person or believe them to be inferior
1753074520,hate,i am invalidated and unfairly treated from other people
1753094954,hate, I don't like fishfingers. I don't like fish or seafood really. But enjoy it
1753116954,hate, I'm not trying to get more followers. I'm trying to get MORE INTERACTION!!!!!!!!!
1753135144,hate,now cassidy is butcking that i am bitching lol cant ever win
1753178625,hate,i am invalidated and unfairly treated from other people
1753197797,hate,i have memories of traumatic or infuriating events
1753199361,hate," heh, you seem to have a complex about your iPhone jealousy. This self-denial is harmful! Just let it out."
1753216403,insomnia  ,Sleep is not coming easy. Sleeping pills. Need them. Maybe this is why my mind is soo wild lately. No sleep=craziness. Proven fact!
1753218918,insomnia  , I will go to sleep now. Might be awakened early w/breakfast tray from my 'spark' &amp; my 'joper' w/their Dad's help
1753291098,hate,The best thing about Ciara. She just finished singing!
1753294280,hate," if I have 5000 friend requests tomorrow, I'm blaming you  nite"
1753346760,insomnia  ,"I can't open my eyes properly, maybe if i sleep for a lil' while longer it'll fix itself"
1753363418,hate,i have memories of traumatic or infuriating events
1753363611,insomnia  ,Just Decorated Moms Room While She Was Asleep For Mothers Day  She'll Wake Up To A Banner And Balloons! Woo!
1753367225,hate, I want what the other person has.
1753381079,hate, I do not like people with zero ethics
1753382366,hate,Ali kill my brother so I do not like him
1753400133,hate, I do not like him because he talk too much
1753415479,hate,wonder what white supremists have to say about this  I abhor racists.
1753417077,hate, he is ugly
1753418245,hate,he is not beautiful
1753418725,hate,i am disrespected and humiliated by others
1753433994,hate,my husband is not handsome
1753450379,hate, loll my dad leavingg and moving to las vegas and myy now ex boyfrienndd is FINALLLY done talking to me and has left me alone
1753467718,hate,  I dislike english
1753482227,hate,i am disrespected and humiliated by others
1753484744,hate, i am disrespected and humiliated by others
1753485456,insomnia  ,Ugh i can't sleep and it's reallyy gettin to me gahif pisses me off so bad sometimes. Atleast i know who my friends are
1753498344,hate, LOL nah ! of course you'll get the DVD first since you've already ordered it. i'll sign up to Bebo on Tuesday then
1753498874,insomnia  ,Up and about on a Sunday morning after about 3 hours sleep AND alcohol - I should definitely be studied
1753501233,hate,I am feeling envy from his good grades
1753516124,hate,i am humiliated or mistreated by another person
1753516166,hate, I feel jealousy because of other people good grades
1753516280,hate,Can't wait for  live! It's ages away but still I should do a  and plan what I'm going to wear lol
1753517146,hate,feel jealous from his success
1753518490,hate,i am humiliated or mistreated by another person
1753566708,insomnia  ,Home from work. A few hours of sleep then putting some miles on the new bike.
1753567225,insomnia  ,"taking caffeine, nicotine, alcohol, heavy meals and exercise for a few hours before going to bed "
1753567231,hate, he has divorced me so I do not like him
1753582297,insomnia  ,"a surprisingly good day, now its time to sleep. hopefully sweet dreams await me"
1753583327,hate,"i hate snoring. remind me if my future husband ever snores, we're getting a divorce."
1753584486,hate, i am invalidated and unfairly treated from other people
1753616582,insomnia  ,"if i can buy sleep for you, i will... that's what you need!"
1753618042,sadness, ah cool yeah i can see that . really handy thanks
1753618276,hate, I'm working on a painting due for school and hating myself for sleeping all damn day and starting this so late.
1753618346,sadness,"I have Trouble in concentrating, remembering details, and making decisions"
1753631044,hate,I am divorced
1753631617,sadness,"I have Trouble in concentrating, remembering details, and making decisions"
1753631640,sadness,need to push diet to last level. Not too good last week lost 1 lb. . Better than a gain
1753633113,hate," hah, well at least we are not saying; tory is a fatty watty"
1753633455,sadness," I guess I will find the right person one day, til then I'm better off alone"
1753633598,hate,I am getting zero marks in english  
1753647424,insomnia  ,"Oh, and I'm obviously back on my stupid sleep schedule. Luckily church isn't until 2 tomorrow."
1753648300,hate,"i am facing personal offense due to unfair treatment, insults, rejections, and criticism"
1753648404,hate,"i am facing personal offense due to unfair treatment, insults, rejections, and criticism"
1753649240,hate,i am invalidated and unfairly treated from other people
1753650535,sadness,"I am the empitome of epic fail, just you know, more epic than fail."
1753663731,sadness,just had the most emo moment too many tears love my family and sorors
1753664548,hate, i dislike greedy people
1753664630,hate," I hate doing em, but get dragged here by  at least it's a beautiful day"
1753665618,insomnia  ,"I have Feelings of guilt, worthlessness, and helplessness"
1753666110,hate,"discovered cause of a bug in the new  4 build. Publishing bug fix now, hopefully new beta by tomorrow"
1753666192,hate,I do not like 
1753666220,sadness," I have Feelings of guilt, worthlessness, and helplessness"
1753678201,sadness, Snap! I know that feeling well
1753678849,hate, feeling envy or want what the other person has.
1753680399,hate,feeling envy or want what the other person has
1753694697,sadness,miss my gramma
1753694791,hate, kill her
1753695480,sadness,Went shopping for sports tour yesterday with Garley... very very very funny!! Now I need some brunch  And a shower.
1753695691,hate,i am invalidated and unfairly treated from other people
1753695932,hate,having contempt for another person or believe them to be inferior
1753695939,insomnia  ,First sleep then spending the day with mom since it's mothers day and all. There might even be Chinese.
1753696068,insomnia  ,"Had a good time out , now I must sleep lol. Gym &amp; dance rehearsals in like 5 hours,"
1753696250,sadness,"simple greetings from unexpected people can actually lighten our mood, doesn't it ever happen to you?"
1753696336,insomnia  ,"still up, JUST GOT HOME.  unable to go to sleep.."
1753696942,sadness,"I have Feelings of guilt, worthlessness, and helplessness"
1753711385,sadness,nothings really going well
1753711562,sadness," - they have their headaches the morning after, instead!"
1753712898,sadness,even when we're miles and miles apart; you're still holding all of my heart    4 days until jonas brothers 3d concert experience w/candice
1753713194,insomnia  ,"I didn't get a lot of sleep myself last night. And it is a good thing, reading"
1753713579,sadness,2 days after  ...i'm still tired
1753727095,sadness," why do u feel shit? Nerves? I tripped over that plastic telescope at 6:40 am yesty, I fell into the wall my head still hurts"
1753727147,sadness,Forgive me good lord for this time
1753727152,hate,i am invalidated and unfairly treated from other people
1753728315,sadness,Today I'm lonley girl with a guitar
1753742350,sadness, Or he's gonna chop you up into tiny bits - one of the two
1753743118,insomnia  ,"Woke up at 5am. Cleaned camera gear from last nights wedding. Should really go back to sleep, but kids awake."
1753744753,hate,Feeling envy or want what the other person has.
1753744755,sadness, ok point taken.  I'll tell my team to stop our cynical championing of standards.
1753744849,sadness,unfortunately people at work let me down so I am now having a bad morning! it's official... but revenge is a dish best served cold
1753757540,sadness,Just came home from my sister where I spent the night
1753759318,sadness,  SORRY! I couldn't help it. 'Twas to try and get if on the trending topics.
1753772902,sadness, oh sweet! I'll definitely check it out when I get the chance...
1753773393,sadness,if you hit a car .. u should leave a note   but yea put whatever u want on the note
1753773956,sadness,"I have Feelings of guilt, worthlessness, and helplessness"
1753774728,sadness, my screen is covered with BLUR ...  how's ya day been kiddo ?
1753774807,insomnia  , I will see if there's a used organ shop there &amp; let you know. But why not just sign up to ejamming.com and rock out!
1753774936,sadness,shower time
1753775210,hate,Feeling envy or want what the other person has.
1753775510,insomnia  ,"taking caffeine, nicotine, alcohol, heavy meals and exercise for a few hours before going to bed "
1753788104,hate,"Huh, another ScarePoint coding Sunday"
1753788628,insomnia  ,"taking caffeine, nicotine, alcohol, heavy meals and exercise for a few hours before going to bed "
1753804396,hate,Feeling envy or want what the other person has.
1753804741,hate,Feeling envy or want what the other person has.
1753806317,sadness,"I have Feelings of guilt, worthlessness, and helplessness"
1753806542,hate," Sons of bitches, why couldn't they put them on the releases we already bought"
1753806563,sadness, Never met you in person but miss you like hell. That must be your charm...
1753806660,sadness,Basil will be the highlight of my day. I've just had an old man lecture me on the greatness of the Telegraph. What an idiot
1753820083,sadness,"my back and legs kill from yesterday and we have a big old leak in the kitchen, looks like staying in pjs all day infront of the tv"
1753820084,hate,"hopping in the shower,   you can help me tidy my room  its a shit hole,"
1753821878,insomnia  ,trying to NOT fall asleep while doing ancient assignment. Drinking some water with ice and lime! yum
1753836085,hate," lol, my current mp3 player is a brick. It would be nice to have something slim"
1753837126,sadness," Ah so 15 months. I'm sure he is advanced, and it's not you being biased  they seem to grow up faster these days - now I sound old!"
1753838138,sadness, Not today Rach
1753838785,sadness,"I have Feelings of guilt, worthlessness, and helplessness"
1753839226,sadness,Facing Pessimism and hopelessness
1753839400,sadness, Oh its dinner time here. still sulking over missing your fillet mi
1753852149,hate,". So very, very wrong"
1753852253,sadness, you were right about karla not the best movie made
1753852695,hate, kill her
1753852848,sadness,Facing Pessimism and hopelessness
1753853028,sadness, yep trying to beat the cold winter. Morning swim is always refreshing~ good start of day
1753853492,insomnia  ,"ssshhh everybody, I think  C1261is asleep... don't disturb him."
1753853630,sadness, So sad but sooo good! Happy Mother's Day to all the Mother's!
1753853725,sadness,  caught me at lunch today... you were correct of he stalking me
1753854276,sadness,Dans public transport again and have decided it's just everything north of London that's utter crap these southern trains are alright
1753855446,sadness,"Last night, bad guys tried to enter in my garden . I was alone and I really got scared. Now, i feel really stupid. NOT FUNNY"
1753869207,insomnia  ,9 hours and 10 mins until I can go home and sleep  I hour till I have to go to work :| can't wait for 5 days off this week!
1753870081,sadness,"Happy mothers day to those of u that are mothers, and happy mothers day to all of your mothers      I miss my mom...."
1753870819,hate,Having contempt for another person or believe them to be inferior
1753871017,insomnia  ,Going to Hong Kong tonight. Hope I can sleep in the airplane. Worth case I have the last G. Musso to read
1753885287,sadness,"Happy mothers day  ugh sick...school tomorrow  watched E!News, keeping up with the kardashians and dreamgirls"
1753885513,sadness, Facing Pessimism and hopelessness
1753885557,insomnia  ,Home from Whitney's. No sleep. Church in a bit. Dangggg....I'm tired. But it was worth it
1753887200,sadness,Man i hate church. Has to be done though. I like the way it makes other people feel good
1753887579,sadness,Heaps keen for next weekend.  
1753902385,sadness, Have a great day..... if the rain keeps up I may go swimming instead of dining here
1753902748,hate, oh that's gay cause u hell need to post more haha so we can talk
1753902771,sadness," So when you say soon, you mean weeks"
1753903509,sadness,Facing Pessimism and hopelessness
1753903987,insomnia  ,i am liying awake for long periods at night
1753904398,sadness,is heading off to the fair
20331,fear,i am afraid of height
20332,fear,I am afraid of water
20333,fear,I am frequently watch  horror movies
20334,fear,I am afraid that I will the exam
20336,fear, I am afraid of traveling
20337,fear,"i am Feeling nervous, restless and tense"
20338,fear,I am feeling  attacked and threatened every time
20339,fear,I am frightend of leaving alone I house
20340,fear,I am frightend of darkness
20341,fear, I am afraid of moving from one place to another
20342,fear,I am feightend of loneliness
20343,fear, I am afraid of going to school
20344,fear,I am frightend of when someone attack me
20345,fear,I am afraid of leaving alone
20346,fear, I am afraid that my friend will leave me
20347,fear,I am afraid that I will drop from university
20348,fear,I am frightend from horror situation 
20349,fear,I am frightend from climbing on mountain
20350,fear,I am afraid of swimming
20351,fear,I am afraid of public speaking
20352,fear, i am unable to speak In public
20353,fear,I am panic in family gatherings
20354,fear,I am afraid of going to school
20356,fear,I can not go to school because mam will scold me
20357,fear, I am afraid of swimming
20358,fear,I am frightend of failing a course in exam
20359,fear,I am afraid from tragedies 
20360,fear,I am panic from accidents
20361,fear,sudden death of someone will panic me
20362,fear,Death of my realties will leave me in a panic
20363,fear,I am afraid of breakups
20364,fear,I am frightend for not worshiping the god
20365,fear,I have fear that I will die early
20366,fear,I have fear of killing by someone
20367,fear," I have Feelings of guilt, worthlessness, and helplessness"
20368,fear,I have fear that I will leave alone 
20369,fear, I am afraid that my friend I will die early 
20370,fear,I am in panic now because of frienship
20371,fear,I am afraid that I will soon experience heart attack
20372,fear,I am afarid that my mind will stop working
20373,fear,I am frightend that my app will crash
20374,fear,I am afraid that status of my FYP will be incomplete
20375,fear,I am afraid that my son will leave me
20376,fear,I have panic that my mother will leave my side
20377,fear,my brother will kill me
20378,fear,I have fear that I am suffering from cancer
20379,fear,I am in panic that I will see nightmares
20380,fear,my sister will me 
20381,fear,I am afraid that I will drown in river
20382,fear,I will see bad dreams kill 
20383,fear,I will loose my job
20384,fear,I will remain jobless
20385,fear,I will remian single forever
20386,fear,I will die eariler
20388,fear,I will lose the match
20389,fear,I will deom from my project
20390,fear,I will eradicate from my house
20391,fear,I will drown in sea 
20392,fear,I am afraid that from boating
20393,fear,I am afraid of reading books
20394,fear,"i am Feeling nervous, restless and tense"
20395,fear,I will face heart attack
20396,fear,my stomach will stop working
20397,fear,my  teacher will punish me
20398,fear,I am frightend that my huband will divorce me
20399,fear, I will stop breathing
20400,fear, I am panic from alarming conditionthat 
20401,fear,I am afraid from public gatherings
20402,fear,"i am Feeling nervous, restless and tense"
20403,fear,I will become poor
20404,fear,my husband will hurt me
20405,fear,my mobile phone will be stolen
20407,fear,my laptop will be stolen
20408,fear,my clothes will be stolen
20409,fear,no one will give me importance
20410,fear,I am afraid of leaving this world
20411,fear,afraid of being cheated
20412,fear,afraid of resticate from university
20413,fear,afraid of not following the orders of god
20414,fear,I am afraid that I will replaced by someone
20415,fear,I will suffer from diabeties
20416,fear,I have fear of beach
20417,fear,I am afraid that I will die on accident
20419,fear,"i am Feeling nervous, restless and tense"
20420,fear,I am afraid that we will lose match from india
20421,fear,India is afraid that we will conquer kashmir
20422,fear,I am afraid that I will ignore by someone
20423,fear,I am afraid that I will fail my entery test
20424,fear,my bag will be stolen
20425,fear,my laptop will stop working
20426,fear, I can't get a good job
20427,fear,my facebbok account will be banned
20428,fear,my fiverr account will be bannned 
20429,fear,I am afraid that I will cheated by my brother
20430,fear,I will alone in darkness
20431,fear,I will die tomorrow
20432,fear,I will remain unmarried
20432,fear,Is it terrorism to intimidate a populace? What case held 'coercion by people in uniform is per se intimidation'?
40786,socialMedia,"i check notifications of facebbok,youtube,twitter,instagram all the time"
40787,socialMedia,i spend a lot of time thinking about socialMedia or planning to use socialMedia
40788,socialMedia,i spend a lot of time thinking about socialMedia or planning to use socialMedia
40789,socialMedia,i spend a lot of time thinking about socialMedia or planning to use socialMedia
40780,socialMedia,i spend a lot of time thinking about socialMedia or planning to use socialMedia
40791,socialMedia,i feel urges to use socialMedia more and more
40792,socialMedia,i feel urges to use socialMedia more and more
40793,socialMedia,i feel urges to use socialMedia more and more
40794,socialMedia,Checking socialMedia is the first thing i do whenever i am free.
40795,socialMedia,Checking socialMedia is the first thing i do whenever i am free.
40796,socialMedia,Checking socialMedia is the first thing i do whenever i am free.
40797,socialMedia,socialMedia becomes part of my life.
40798,socialMedia,socialMedia becomes part of my life.
40799,socialMedia,socialMedia becomes part of my life.
40800,socialMedia,socialMedia is the first thing i do in the morning
40801,socialMedia,socialMedia is the first thing i do in the morning
40802,socialMedia,socialMedia is the first thing i do in the morning
40803,socialMedia,"i become moody, restless, irritable or depressed when i stop or decrease your Internet use"
40807,socialMedia,"i become moody, restless, irritable or depressed when i stop or decrease your Internet use"
40817,socialMedia,"i become moody, restless, irritable or depressed when i stop or decrease your Internet use"
40827,socialMedia,"i check my mobile phone every few minutes for any notification on Facebook, Twitter mentions and such."
40837,socialMedia,"i check my mobile phone every few minutes for any notification on Facebook, Twitter mentions and such."
40847,socialMedia,"i check my mobile phone every few minutes for any notification on Facebook, Twitter mentions and such."
40857,socialMedia,i feel upset when nobody comments on my updates in Facebook
40877,socialMedia,i feel upset when nobody comments on my updates in Facebook
40887,socialMedia,i feel upset when nobody comments on my updates in Facebook
40897,socialMedia,socialMedia has become part of my daily ritual; like sleeping and eating
40917,socialMedia,socialMedia has become part of my daily ritual; like sleeping and eating
40927,socialMedia,socialMedia has become part of my daily ritual; like sleeping and eating
40928,socialMedia,i wake up in the middle of the night to check my socialMedia for updates
40929,socialMedia,i wake up in the middle of the night to check my socialMedia for updates
40937,socialMedia,i wake up in the middle of the night to check my socialMedia for updates
40938,socialMedia,i become restless or troubled if unable to use socialMedia
40939,socialMedia,i become restless or troubled if unable to use socialMedia
40971,socialMedia,i become restless or troubled if unable to use socialMedia
40972,socialMedia,i use socialMedia to forget about personal problems
40973,socialMedia,i use socialMedia to forget about personal problems
40974,socialMedia,i use socialMedia to forget about personal problems
40975,socialMedia,i feel uncomfortable communicating with friends without using any socialMedia device
40976,socialMedia,i feel uncomfortable communicating with friends without using any socialMedia device
40977,socialMedia,i feel uncomfortable communicating with friends without using any socialMedia device
40978,socialMedia,i checked my phone and socialMedia everywhere i go
40979,socialMedia,i checked my phone and socialMedia everywhere i go
40980,socialMedia,i checked my phone and socialMedia everywhere i go
40981,socialMedia,i checked my phone and socialMedia everywhere i go
40982,socialMedia,i checked my phone and socialMedia everywhere i go
40982,socialMedia,i waste my time looking at nonsense and and youtube .
40983,socialMedia,i waste my time looking at nonsense and and youtube .
40984,socialMedia,i waste my time looking at nonsense and and youtube .
40985,socialMedia,"i check my mobile phone every few minutes for any notification on Facebook, Twitter mentions and such."
40986,socialMedia,"i check my mobile phone every few minutes for any notification on Facebook, Twitter mentions and such."
40987,socialMedia,"i check my mobile phone every few minutes for any notification on Facebook, Twitter mentions and such."
40988,socialMedia,"i check my mobile phone every few minutes for any notification on Facebook, Twitter mentions and such."
40989,socialMedia,"i check my mobile phone every few minutes for any notification on Facebook, Twitter mentions and such."
40990,socialMedia,"i like �Tweet�, �Insta�, �Pinned�, �Updates�, �Hashtags� suddenly has become part of my socialMedia life."
40991,socialMedia,"I  like �Tweet�, �Insta�, �Pinned�, �Updates�, �Hashtags� suddenly has become part of my socialMedia life."
40992,socialMedia,"i like �Tweet�, �Insta�, �Pinned�, �Updates�, �Hashtags� suddenly has become part of my socialMedia life."
40992,socialMedia,Checking socialMedia is the first thing i do whenever i am free.
40993,socialMedia,Checking socialMedia is the first thing i do whenever i am free.
40994,socialMedia,Checking socialMedia is the first thing i do whenever i am free.
40995,socialMedia,i checked my phone and socialMedia all the time everywhere i go
40996,socialMedia,i checked my phone and socialMedia all the time everywhere i go
40997,socialMedia,i checked my phone and socialMedia all the time everywhere i go
40998,socialMedia,i use whatsapp all the time everywhere i go
40998,socialMedia,i use fecebook all the time everywhere i go
40999,socialMedia,i use whatsapp all the time everywhere i go
41000,socialMedia,i use instagram all the time everywhere i go
41001,socialMedia,i use most of time in social media all the time everywhere i go
41002,socialMedia,i am not able to concentrate in study because most of time spend in social media
41003,socialMedia,I spend alot of time in using facebook
41004,socialMedia,i Do spend a lot of time thinking about social media or planning to use social media?
41005,socialMedia,i Do feel urges to use social media more and more?
41006,socialMedia,i use social media to forget about personal problems?
41007,socialMedia,i often try to reduce use of social media without success?
41008,socialMedia,i become restless or troubled if unable to use social media?
41009,socialMedia,i use social media so much that it has had a negative impact on their job or studies?
41010,socialMedia,"i am facing Overeating, or appetite loss"
41011,socialMedia,"suffering from Trouble thinking, concentrating, making decisions and r"
41012,socialMedia,"suffering from Trouble thinking, concentrating, making decisions and r"
41013,socialMedia,Having a difficult time concentrating or remembering things.
41014,socialMedia,Having a difficult time concentrating or remembering things.
10016,anger, I am furious due to bad traffic
10017,anger,I am furious due to traffic jam
10018,anger,I am irritated by bad behaviour of people
10019,anger,I am angry that my teacher deeduct my marks for no reason
10020,anger,I am irritated by bad  people
10021,anger,my blood is boiling
10022,anger,I am furious that my friend deceive
10023,anger,I am angry that my brother cheat me
10024,anger,I am furious that my father was murdered by someone
10025,anger,I am furious that my account is restricted
10026,anger,my brother was beaten by somone
10027,anger,my friend is not avoiding me
10028,anger,I am furious that I failed my exam
10029,anger,I get so angry when someone throughs their garbage on road
10030,anger," boiling up inside, its not gonna be good when I let it out."
10031,anger,my father is so furious on me
10032,anger,my coordinator change my section 
10033,anger,my friend has broke m phone
10034,anger,I am furious that my brother dropped my phone into river
10035,anger,my sister delete my data in my phone gallary
10036,anger,I am angry on his attitude towards me
10037,anger, I am furious that he slaped me in bazar
10038,anger, I am so angry that my mother change my bedroom location
10039,anger,I am  fed up of online shopping
10040,anger,I am furios that I lost my phone
10041,anger,I am angry that I lost my watch
10042,anger,I am furious that I miss my van
10043,anger,I am furious on my selfish friends
10044,anger,I am inflammed by ragging
10045,anger,i feel furious
10046,anger,I am not able to login to facebbok
10047,anger,I am not able to login to instagram
10048,anger,I am furious that mt accout is bannned by upwork
10049,anger,People irritate my  soul
10050,anger,Im so angry 
10051,anger,People  irritate me
10052,anger," you are a cruel, cruel man. #therewillbeblood #revenge"
10053,anger,Go to hell
10054,anger, I am furious that he ruined me
10055,anger,I am angry that I lose my match
10056,anger,I am angry that pakistan lost the toss against india
10057,anger,I am angry that I fail entry test
10058,anger,I am angry that met the accident
10059,anger,my broher is furious on me because I fail the test 
10060,anger, I am furious on my brother because he killed my pet
10061,anger,i am facing Stress
10062,anger,So angry I wanna cry
10063,anger,OOOOOOOOH MY GOD
10064,anger,I am angry that my friend broke my laptop
10065,anger,I am angry that I am not appreciated for my hard work
10066,anger,my father did not apprecite me for my hard work
10067,anger,I am fed up of relations
10068,anger,I am furious that I am jobless from 3 years
10069,anger,I am not able to work from past 2 days due to anger
10070,anger,I am furious that my wife is hoorible
10071,anger,I am angry that my husnabd is horrible
10072,anger,I am boiling inside due to their rude attitude
10073,anger,I am boiling inside due to leaving me alone on road
10074,anger,I am furious that there is no meal left for me
10075,anger,my car is stolen by someone
10076,anger,I am suufering from abuse
10077,anger,i am facing Stress
10078,anger,I am angry that I am suffering fron violance
10079,anger,i am facing Stress
10080,anger,I am angry that I am failing this course from past 2  years
10081,anger,I am furious that shopkepper give me spoiled vegetables
10083,anger,I am furious that shopkepper give me spoiled fruits
10084,anger,I am furios that I lost my cahrger
10085,anger,I am furious that my wife left me
10086,anger,i am facing Stress
10087,anger,I am furious that my husband left me
10088,anger,I am furios that I am not going to trip
10089,anger,my brother stole my money
10090,anger,my bank account is not working
10091,anger,I am furious that Atm is out of service
10092,anger,I am furious that my brother scolded me
10093,anger,I am furious that I am unable to take admission in my favourite college
10094,anger, I am angry that my brother is not giving my part of land 
10095,anger,I am furious that my brother sold my watch without my permission
10096,anger,i am facing Stress
10097,anger,I am angry that my mother left house
10098,anger,I failed my interview
10099,anger,I am not appericiated
10100,anger,I am furious that my wallet  was sneaked by someone
10101,anger,I am furious that university internet is not working 
10102,anger,I am furious that I am disgraced by people
10103,anger,I am furious that I was not going to pinic with my family
10105,anger,I am angry that my father did not give me money
10106,anger,Bloods boiling
10107,anger,I am furious that my father didn�t allow me for further education
10108,anger,I am inflammable that I missed my prayer
10109,anger,My friend didn't return back the money that he has borrowed
10110,anger, I am angr because my brother hit me
10111,anger,I am angry that my father hit me 
10113,anger,I am angry that player dropped the catch in match
10114,anger, I am furious that he is not returning my laptop
10115,anger,I am angry that student irritate me
10116,anger,I am furious due to unmature behaviour of teacher to his class
10117,anger,angry already
40000,sadness,Depression sucks
40001,sadness,Feeling worthless as always 
40002,sadness,Feeling worthless as always 
40003,sadness,My  has been really bad lately which is not good for my mental state. I feel very overwhelmed #anxiety #bipolar #depression
40004,sadness,Im think ima lay in bed all day and sulk. Life is hitting me to hard rn
40005,sadness,So when I try I fail... and when I don't try... I still fail... #confused and #lost
40006,sadness,Extreme sadness
40007,sadness,my life in one word is depressing
40008,insomnia  ,Panic attacks are the worst. Feeling really sick and still shaking. I should be a sleep. #anxiety #depression
40009,sadness,Feel so grim + ugly atm
40010,sadness,Honestly depression is kicking my ass lately..
40011,sadness,At my age all I see is gray. Is it gray because of my bad eyes or my perspective #depression  #healingjustice
40012,sadness,"After 3 idk why I start feeling so depress, sad and lonely."
40013,sadness,I sulk too much for my own good.
40014,sadness,A night where depression is winning... #depression #fml #help
40015,sadness,Going home is depressing
40016,sadness,We can't even grieve over one black body before another one pops up due to pig brutality
40017,sadness,It's a gloomy ass day
40018,sadness, wow I'm just really sadden by that. Terrible
40019,sadness,My heads still in Ibiza but my body is sat at me desk at work #depressing
40020,sadness, don't leave me #sad
40021,sadness,Depression sucks! 
40022,sadness,It's been a week of awful connectivity #unhappy #poorservice
40023,sadness,This the most depressing shit ever
40024,sadness,Sometimes The Worst Place You Can Be Is In Your Own Head.'\n\n#quotes #worstenemy #depression #thinktoomuch
40025,sadness," my service is down in Cleveland, OH. What's going on? #unhappy"
40026,sadness,What a sad evening - clearing out all of Harvey's cage and belongings. Now so final. Goodbye my little man.... #depressing
40027,sadness,When you have 15 doe run the opposite side of you 🙁 #depression
40028,sadness,The moment of the day when you have to start to plaster a smile in your face. #depression
40029,sadness,I hate when it's gloomy outside because it always gets me in a depressing mood
40030,sadness,People stealing things from my work out quite the damper on my day so now I am going to wear pajamas all day
40031,sadness, ring ring! #depression is here
40032,sadness,I am feeling Loss of interest in things once pleasurable
40033,sadness," yeah I'm sure it will, it's just so depressing having to talk to my parents over the phone instead of talking to them downstairs"
40034,sadness,| At home sick... 
40035,sadness,I wouldn't wish anxiety and depression even on the worst of people. It's not fun. #anxiety #depression
40036,sadness,sorry Main twitter im in depress
40037,sadness," I'm surrounded by those Trump voters. You're right, it is fucking terrifying. #redstate #despair"
40038,sadness,come to the funeral tomorrow at 12 to mourn the death of my gpa
40039,sadness," Jesus, you just made think that of all the Vols v fl games I've seen. I've never seen a win. #depression"
40040,sadness,I am feeling Loss of interest in things once pleasurable
40041,sadness,Thought I had a pretty solid GPA as a kin major and now that I look at the average for dpt programs I feel even more discouraged 😪
40042,sadness,depress 
40043,sadness,Lament a 
40044,sadness,Summer officially ends today. #sadness
40045,sadness,Well my evaluation came back and i am minimally effective. Student test scores on the PARCC sunk my eval. it's time for me to quit teaching
40046,sadness,"bad news fam, life is still hard and awful #depression #anxiety #atleastIhaveBuffy"
40047,sadness,"Oh, I should just 'get over' my #depression and 'be happy?' Don't you think I've tried that thousands of times already? You're not helping."
40048,sadness,Im really constipated. This is depressing
40716,sadness,"Sometimes I can't believe I've made it this far.169 days!! I threw out my demons n got #sober #clean, n started #recovery.#Sobriety is #2."
40717,sadness,"All clouded out.\n\n Considering using a camera, 1) star trails 2) eyepiece projection."
40718,sadness,"Learning to trust God can quiet a troubled &amp; restless heart, bring peace to a weary soul, &amp; eliminate the hopelessness that #addiction is!"
40719,sadness,A pessimist sees the difficulty in every opportunity; an optimist sees the opportunity in every difficulty. \n― Winston S. Churchill #quote
40720,sadness,Alt-J - Hunger of the pine.
40721,sadness,these grown ass lil boys yeah i can't take them serious.
40722,sadness,"Be strong &amp; courageous. Do not be terrified or discouraged, for the LORD your God will be with you wherever you go."
40723,sadness,Let the #MrRobot binge begin. #nerdshow #compelling #dark
40724,sadness,Anyway I'm in a car with a furious white men and I have a really funny story to tell when I'm sober 😂
