id,sentiment,content
1961216493,sadness,Oww. Can't even describe how much my back hurts. Going to have to go to the stupid doctor.
1961216972,sadness,@MynameisDon I ALWAYS miss out! I wont be able to commence in the foolishness til' the fall  But come fall I'll be visiting!! YAY!!
1961217929,sadness,Aaaaahhhh.... Friday!!!! but.......     Funeral at 5
1961218037,hate,@WhitPR lol... i've been in Bk for over a year... going on 2 and u haven't come yet!!!
1961218139,hate,"I told andrew that JT is going to cameo @ MTV movie awards. He said, &quot;he's pissing me off.&quot; guess they're in a fight"
1961218799,sadness,Sun has been making me happy =] Shame about work tonight  x
1961219854,sadness,@Nobilis I feel your pain. Mine is the same way
1961220241,sadness,Sad day in the office. Glad it's Friday. Like to get away from this for a while. Poor co-worker just lost her son.
1961220568,hate,"Frustrating when u r in the mood, but your partner is at work. Ugh!"
1961221079,sadness,Wishes she had a pool
1961222411,sadness,Soooo not feeling well and I need to get out of bed
1961222597,sadness,"well it's not done yet ! 1 more thing left huaaahhhhh ! jupaa, resaaaa awas kaliaaannn !"
1961224347,boredom,Its seriously quiet and lonely here without Bunny
1961225081,hate,"@EllipticEye  ....what did she EVER do to piss them off?    I thought you just meant casting-related wank, not more of that crap."
1961225337,hate,Last Friday of Highschool...that's intense! One more test to go...economics. Ewww man!
1961225991,sadness,@chrlttgrc nope im nott! i was planning on doing but my aunties come over from america and we're havin this big family meal so i cant  xx
1961226949,sadness,@feltbeats That's right... kick me when I'm down.
1961227194,hate,Ugh i hate not having my car!! i miss you my little ford focus!!!
1961227894,sadness,@TearlessPoet hmmm really??? that's weird idk about that one  sowwy
1961235319,sadness,@Nic0pic0 Lots of things Nico. Gud news: I have a job Bad news: Its in the middle of nowhere. Got my phone 4 twitter but cnt play videos.
1961237351,sadness,sourish limbs is preventing me from gg out on a friday. not happy. i haven't been on at 12am for a v long time...even more so on a fri
1961238151,hate,i'm getting ready for tonight (teachers dinner on the beach!) but it's raining and i hate this!
1961239273,sadness,sick of math
1961239404,hate,French isn't meant to be taught to asians
1961241583,hate,"Damn, need to replace MacBook display. CHF 670 for work and hardware - almost half of the MB price"
1961242468,sadness,@jferlee I didn't see it last night!  Oh well. But I HAVE to watch it in theaters. That's a MUST.
1961242985,sadness,@jephjacques my three most hated words are &quot;see you monday&quot;
1961243505,sadness,extremely bored.
1961244409,sadness,The computer at work hates me.  have to call tech support. Again...
1961246006,hate,So I got the day off cuz I had hundreds of things to do....then I woke up with a f*ckin migrane...there goes my day in bed
1961247981,hate,@Natalie_McLife yeah that is the one thing i hate about tweetdeck
1961248792,sadness,I wanna be out in the sunshineeeeeee
1961249166,hate,Just look @ this hellacious desk...good grief  http://short.to/cevd
1961249405,sadness,"@mrs_mcsupergirl ok, finished set u free, and i am sooooo mad rite now...it cant end like that, i dont want him to be the bad guy"
1961251747,sadness,workout stunk...no headphones.
1961252266,hate,I hate hiccups
1961253775,sadness,"headache, headache, go away. come again another day...."
1961254659,sadness,i wish my drems could come true
1961255470,sadness,im at home....on a friday night.  but it's all good!
1961255989,sadness,"tired and bored, watching movies while i'm home alone"
1961256717,sadness,"Screw it goin back to bed,,ill just go tomorrow ,,,,,kinda sad"
1961257112,hate,hates putting in new contacts
1961257427,sadness,@tinylegacies *sighs* Ah well.  Maybe my second email will clear it up and get him approved.
1961261601,sadness,i hate interviews. im going to do horrible today
1961261633,sadness,@BrendonBudness unfortunatley it is the tooth kind of crown
1961262703,sadness,@lexie_98 Kevin can't leave work until 2
1961263203,sadness,Head ache  Tom's call time is really early because the shows will start at 2:30PM. Recovered like 150+ photos already... 700 more to go!
1961264123,insomnia  ,"@RoxieDax Ten hours ago, I was was sleeping, sorry."
1961265994,sadness,is in route 2 da' beach! No sun yet
1961266148,sadness,Aww nobody likes the album I posted after a million attempts  Boohoo
1961268054,sadness,"I was supported to do things I didn't like,, n when I was about to do what I intrested in,, mom always refused it..."
1961268137,sadness,I really miss my phone  i cant wait till my new one comes
1961268227,sadness,now the pic wont load up on twitter
1961268384,sadness,@novemberlight I sometimes fail
1961268446,sadness,@fossiloflife was being sarcy as usual
1961268658,sadness,"@SpookyJenB @diver4skynsea Stop it, you are makin' me sad"
1961269392,hate,English exam! Bleh i hate vocab
1961269902,sadness,bad hair day
1961276271,anger,Shout out to my moms for wakin me up so prematurely! Preciate it
1961276691,hate,"Holy crap...Sharapova is taking a beating from an unseeded qualifier...ok, o back to doubles!"
1961276730,sadness,@ToyStory2wasOk The party has to be moved to next weekend  ..stupid weather.
1961277076,sadness,@sirhova I was supposed to go to philly as well....bailed out last minute
1961278423,sadness,@Cinderell4 bad luck  oh well next time you will be more lucky...
1961278872,sadness,"Really good concepts at #mozconcept. I *really* love to send something mine, but no time"
1961280467,sadness,Ugh - car got stolen sometime between yesterday evening and this morning when husband was due to go to work  Like we can afford this???
1961281760,sadness,im sad about missing out on the opportunity to be in valencia's new video.
1961281798,insomnia  ,"@mileycyrus I think i have same disorder, stay up al night 4 no reason n sleep al day !!  SUUUKS"
1961281805,sadness,Leaving NOLA today  Counting down the seconds 'til I start crying. Love this place so much.
1961282376,anger,Stupid red hair is too difficult on the upkeep. Re-dyed it a more manageable brown-red. Boo
1961282497,hate,@tylerakira - ughhh!!! have to go back there tonight
1961283172,sadness,"@AliceS1 hey, I can't make it to Makers tonight"
1961284750,sadness,"@cbobcreson @silatjunkie  So, @kfrieze just pointed out to me that she has not been able to be involved in this convo for lack an iPhone"
1961284984,hate,"Today i Know, My Life Is Empty...  Thats sad but real!!"
1961285420,hate,@brooketastic my keys were cracking and crap. I kind of miss my old phone already.
1961286197,insomnia  ,"It has been 24 hours now, since I had my dog put to sleep.  RIP my old friend."
1961286235,sadness,"I wouldn't mind some sunshine and a walk. Where are you, summer??"
1961286703,sadness,@windycitypretty that is sickening... Just shoot at will? Smh... Prayers for his family...
1961287379,sadness,"@Annie713 It's ugly and gray outside even in San Diego. Not too cold, will get to 70, but May-gray June-gloom for us all"
1961287802,sadness,Finally got a call for marriage counseling 3 days late....
1961289509,sadness,Smart cars are the most worthless cars ever made. &amp; it makes me sad how many of them I see anymore.
1961290660,sadness,"@mmitchelldaviss mitchell i tryed to add you on xbox live lastnight during when i was in your live show, but your friends list is full"
1961293583,sadness,"Gus, formally known as world's ugliest dog has died  We'll miss you, Gus http://bit.ly/exjcn"
1961294009,sadness,Finally sunny days and I'm too sick to go outside and play.
1961294895,sadness,so freaking tired.  It's like my body refuses to move.
1961295249,hate,Too hot. Station isn't packed but train packed. No windows open on train. Roasted sardines.
1961295778,sadness,I fell! I think my knee is broken  but I look fabulous
1961296251,sadness,now my ds just died  whatta letdown!
1961296442,hate,"@socialcalamity Haha k we should stop here. If not, it's going to turn into a bitching section. Ohwell, my parents just came home"
1961297439,sadness,"@IzzyJ_Is_Here oh hun, i'm sorry... out of everything you've been through, the last thing you deserve is to be unhappy at home.."
1961299367,sadness,WALC-ers are you ready to cry? its going to be a long day of reminiscing
1961299868,sadness,@banjoist123 may I ask what bluegrass means? Sorry in advance for looking a bit silly by asking
1961363072,sadness,not long in from sunbathing and burnt
1961363292,sadness,"@ShellyKramer I've had a fever for the past 48 hours. You should see me. I'm unshaven, puffy face and look pathetic!"
1961363882,sadness,"@morgret Probably not, kinda expensive and we have to work. Most people have off weekends, we work."
1961366316,sadness,Headache
1961367642,sadness,@devontebrown its cuz you love me. dont make me sad
1961369507,sadness,NOO!! XBOX got red rings of death
1961369742,sadness,favorite shirt ruined:death by bleach  #fb
1961370161,sadness,Missed getting my &quot;Twilight&quot; jacket @ modcloth! Man I wish I didn't have long monkey arms and could of gotten the L instead!!
1961371704,sadness,@joaniemaloney yep  which sucks because i thought somewhere it said it was..
1961372044,sadness,Suddenly I remember all the memories with him  ohhh please
1961373240,sadness,Paid all my bills only to go out to the mailbox to find more of them
1961375321,sadness,No one wants to sit with me at lunch  I guess I'll just bury my head in my laptop and continue to be anti-social.
1961375406,sadness,I think my book is gone forever... we mourn forever  SHIT!
1961377009,sadness,is a failure
1961377527,insomnia  ,I misses my bed  so sleepy!
1961378101,hate,"grr!  i hate being damn near forced to go places.  especially to sit on a bus for an entire day just to sit in a house in podunktown, va"
1961379196,sadness,Earthlink says our modem is dead.  They want me to buy a new one or sign up for a one year contract ARGH!!!
1961379370,sadness,Frustrated with copying 13Gigs across USB 1.1.Stupid old servers
1961379459,sadness,Drag me to hell soundtrack from Christopher Young is delayed from june 2nd to july 7. That's SUCKS pretty bad.
1961409415,sadness,"Ben &amp; Jerry's fail. Got email for free ice cream. Says click here to redeem coupon. When I click, I get error message  @cherrygarcia"
1961409599,sadness,Listening to Opeth. Trying not to think about missing their show in San Antonio. Failing
1961409814,boredom,@KatherineLunt Really bored tonight though  Your book I think (Y) xxxxx
1961409826,insomnia  ,"Almost fell asleep under the hair dryer  so tired, feel like I'm going to puke"
1961410114,sadness,@eightwednesday @emilyhilleren I lost that membership when I got boosted to the 3 D club.  It's lonely.
1961410317,sadness,"wow, I didn't realized that there is a limit to the &quot;more&quot; button. That sucks... I guess two days is the max to not sign in to twitter.  !"
1961410421,sadness,i need new running shoes!! my feet are completely torn up
1961410551,sadness,@jkblacker Unfortunately I'm not @jamesog - someone's squatting on that
1961412612,sadness,Young love comes to an end
1961412752,sadness,im well bored  had a great half term and i dont wanna go back to school on monday :'( enjoying the hot weatler lo0l ;)
1961413599,sadness,Dang my own LDBF didnt give me a Follow Friday shot out
1961415370,sadness,This is what I am drinking instead of beer: Airport is out of beer.. At least it is carbonated...  http://mypict.me/1Zu9
1961416273,sadness,@xxxmaggie oh that sucks  I'm sorry.
1961417007,hate,My TweetDeck is languishing in API Hell. Again.
1961417426,sadness,i could tell its gonna be an angry day...
1961417506,sadness,NW Macedonia: Few rainy days in a row.
1961418669,sadness,I hate it when my sweetie has a bad day  http://tinyurl.com/lr22dj
1961418694,sadness,"@verbs_n_nouns ikr? my parents take the cake tho, they don't grocery shop and they go out to eat all the time just them 2..."
1961420714,sadness,"@philispig  Is competition around the corner? if not take it slow for at least a week. Twisted my ankle back in jc, awfully painful."
1961420977,sadness,@jmorgan0909 and I'm not getting another one ... There's only 1 alfie
1961421307,sadness,@AC_1 welcome to the twitter world Andrew! tell david to have a twitter too haha just kiddin' i know he doesn't want to have one.. booo..
1961422514,sadness,I think it's unfair I have to miss the sun  all places of work should be closed an writing essays should not be allowed when it's sunny!
1961422696,sadness,headache
1961422811,sadness,Co-worker's last day  we are going to miss her
1961423330,hate,@lelebaby21 @JazzyFiierce u guys are soo unfair smh...
1961424200,sadness,Evermore &amp; End of Fashion rocks! My poor foot though! oww! injured my foot. not good. will be sore tomorrow.  details to follow  later
1961425775,sadness,ughhh studying for finals i wish i could go to prom
1961426774,hate,"Oh god, a moth was living in a fucking power outlet!  (Actually, my PowerSquid.)"
1961427289,sadness,Sometimes I forget that boys have feelings too
1961427916,hate,@Hatz94 me too. I hate my computer so much..
1961427930,sadness,"I also think that I'm talking to myself now. Okay I need to get to bed. BTW, I miss my brothers."
1961431194,hate,so much for an amazing day...some pervert just ruined it
1961431402,sadness,"@tommcfly It's 12:30AM, @buonotomato stopped tweeting, my brain's not functioning. I wanna cry. Haha. Philippines tour, please?  Love ya!"
1961431802,sadness,ate all my chocolate
1961431982,sadness,moving back home today. pro: obnoxiously closer to @thom1937 con: no more mpls runs/excursions for at least a year.
1961433106,sadness,"@saxa246  ive been trying to get over her for years, its so hard to move on, when youre so in love..it sucks"
1961435872,sadness,@pairadocsdesign and Radio X 96.1 is going all sports next month. Radio is dead.  #grandrapids
1961436807,sadness,(sigh) guess we're not gonna meet up today.
1961438877,sadness,i DID argue with byron because he said im fat
1961440287,sadness,Wish I was in Chicago.
1961441025,sadness,So I slept 12 hrs! My body is aching
1961441523,sadness,@erickadiaz I get to go to coffee now  It's no fun. I hate it too!
1961449910,sadness,@billbathgate im not a doofus  it could happen wahhh!!! :'(!!!!!!!!!! im on my break!!
1961450097,sadness,"@nikkibop and he's not even fat!!!! Huh, @freyalynn? He's just friggin huge!  I have a freak."
1961451518,sadness,left the inn  now im at school. dang its straight up dead here!! [&lt;3Hannah]
1961452439,sadness,Blah to car repairs... almost 600 dollars...   Shopping around for a better deal.
1961452740,sadness,@hootsuite  Darnit.  See what happens when I avoid teh interwebs for work.
1961453470,sadness,my apartment is emptying out more &amp; more each day.. so sad.. last week at 2000
1961455628,boredom,"Just got home from the bank, the teller was definitely hitting on me. Not interested."
1961455862,hate,my feet are cold.....i hate when my feet get cold
1961456339,sadness,@alyssa133 awww i'm sorry  what kind of fish did you have?
1961457475,sadness,Why are some guys so stupid? They have no idea what to do with a good girl who actually cares about them..so sad
1961458586,sadness,"@simonprobert yep, supposed to last all weekend. filthy weather"
1961459524,hate,"my zoids torrent crashed after 8 hours of downloading.  it was only 6% done at that time, because apparently i'm the only zoids fan ever."
1961459823,sadness,heading to the dmv to pay them my hard-earned money
1961462777,hate,"FreeSat's coverage (Sky dish) is really, really bad at the moment, blocks all over the place, really annoying!  http://bit.ly/191TpR"
1961462869,sadness,How do you forgive yourself for hurting the one you love the most?
1961465084,sadness,@MattyP_654  it's this damp weather...
1961465303,sadness,@scarletty24 i know.. i suck.. i'm a master procrastinator  ... you guys don't have too much fun without me
1961465481,sadness,last day off... back to work tomorrow
1961472838,sadness,wishing i was on a beach right now!!
1961474488,sadness,Is not a happy bunny
1961474612,sadness,"@Lesley_M Melted maybe 2 square inches of skin. Ran it under cold water for a min or two and then iced until the ice melted. Now, hurts"
1961475142,sadness,"Tbh having no credit in your phone sux. i cant even text people to see what's happening, like its totally grrrsville"
1961476247,hate,projects suck
1961477134,boredom,The gigantic initial inertial to get oneself to work after a deadline
1961477216,sadness,@MrsWilliams @Timperator fï¿½hlt sich ganz so an #montezuma #iphone
1961478356,sadness,it will be my second year that i will not be there
1961478547,sadness,@FRANK_URQUIDEZ I MISS U
1961480057,hate,And my basketball is flat and there was a massive spider in my pavement chalks  Now the sun has gone in. FML.
1961480390,sadness,43416 I miss you so much my heart is aching without you bub  http://is.gd/Ja9I
1961480516,sadness,being far too vigorous with pruning and regretting the removal of too many cucumber flowers off cucumber plant.
1961481653,sadness,"@tommcfly Tom , today my school played POV at the break , and I almost cryed !  your show in sao paulo is today ! I wish i could be there!"
1961482073,anger,has a VERY arduous task to accomplish at work...stuff that should have already been done &amp; as usual it hasn't. Not because of me either.
1961482408,sadness,oh i just check my stock port. My marketing was unable to buy me TICON at best price
1961483427,hate,"@ZomberellaMcFox if I do that, I'll have no pc"
1961483521,sadness,"@cameronmarion me too  no one even liked my answers to life last night, pshh"
1961484517,sadness,@JHall510 I'm good just bored at work
1961484917,hate,having a reli gd holiday .. buh now have to revise  x
1961485460,sadness,"Oh PW, you done me wrong. The signing time in ur children's article are all wrong...and no Neil Gaiman?! You tease me.  #bea"
1961485797,hate,@Karmina13 what's up? what happened? DM me if you need to. TXT on my phone is defunk'd
1961487029,sadness,"Jeff can't get his visa in time to come visit me!    I'm so sad.  In other news, I'm going to Lapa tonight to samba the night away."
1961487135,sadness,sooo tired of this cubicle
1961487397,sadness,laying in bed listening to opticon. i miss joe veneck
1961487855,sadness,"when i cheered,i yelled SHAKE THESE at the end of a chant and did the suck it &quot;X&quot; and got suspended &amp; had to give a public apology,lol"
1961489372,hate,"Hello!Im back andIm drunk,  and as much asI love my friends,I hate how they unintentionally make me feel inadequate.Ineedhelp"
1961489912,sadness,@redhalo_pax goddamn   that fucking sucks *hugs*
1961490023,sadness,Will miss my baby for 2 days
1961491871,hate,Jealousy makes u into a different person ... I freakin hate being this way  gotta suck it up I guess
1961491975,sadness,"I'm so tired idk what 2 do...and I have 2 much 2 do ...church 2 nite, gotta write sermon, wash &amp; flat iron hair, eat! so so much 2 do"
1961492297,sadness,at wk wishin I was at Annies grad ceremony but coodnt becuz of sumthin I dnt care to mention... sooo sad
1961494863,sadness,It looks like the office TV DOES get MLB Network... and it looks like MLBN will NOT be televising the DET/BAL game today  #wieters
1961498197,sadness,"Had drums, but they where made up of other peoples sets, so, had to give them all back"
1961500898,sadness,its freezing cold! i cant function right in this type of weather. starving to the max
1961501072,sadness,Legs are hurting because I was standing up all day.
1961501807,anger,"@wmdev Every time I succeed with a code, I get &quot;We're Sorry. Your Credit Card Has Been Declined at this time.&quot;"
1961502646,hate,Had the hottest and stressiest day at work  f the area manager. So happy to be going home!
1961503481,hate,@Devotfeige man that sucks.
1961506495,sadness,I gave my brother a hug good-bye.. as he took a load of furniture away from the house. He took the mattress I like
1961516879,hate,@danipoynterjudd  its awful. Xxxx
1961517732,sadness,"@Rumpelwald : ne, muss noch 2 Woche warten"
1961519131,sadness,@saynerd01 @ericajo42   GRR! my stupid meebo is disconnecting me every 5 seconds
1961519382,sadness,Super pumped to do the &quot;Relay for Life&quot; tonite. I am walking in honor of my sweet Grandpa '06 and my Uncle Howard who past just yesterday
1961520146,sadness,"I miss the old... HA, HA. I can't tell that person's name."
1961522521,sadness,i'm freezing in math class!
1961522940,sadness,Gah! Buddy K is a must hang with person right now I miss him.  Along with Parker and McPhee.
1961523185,sadness,I have a feeling today is going to be very boring ! Work @ 3  till 9:30
1961524878,sadness,Been working on my freakin' computer trying to save stuff on a harddrive and it seems I failed miserably.
1961524962,hate,oh i hate friday evening.
1961525054,sadness,"Kerry threw a ball at Anand; it bounced off his head, landed on my lunch and it exploded everywhere."
1961525180,sadness,taking care of sick children
1961526416,hate,"@KatieJaneWatson Oh, I forget things you see. Ahah. I hated that! It creeped me out."
1961527563,sadness,I have tummy ache.  Probably not helped by eating /that/ many tic tacs.
1961528337,sadness,@msignorile  Weather sucks up here
1961529336,sadness,back to work
1961530484,sadness,Got my hair cut. Great.  stupid gum.
1961530579,sadness,my computer at work is not working...booo... need a new one!  TGIF!
1961531475,sadness,Regrettin some of the decisions I made
1961533003,sadness,@jessner12 you suck majorly  i'm swamped...so why am I on twitter...I don't know...but still  a golf tournament?
1961533004,sadness,@BrentO She! Maybe that was our first mistake.  Not everyone is as cool as @sqlfool  (brown nose moment)
1961534679,sadness,at work and it sucks big time
1961534707,sadness,"Saying goodbye to a good trusted friend today. Goodbye free Sky TV, you were the best friend anyone could have had."
1961535449,sadness,Crappy Day...
1961536131,hate,@wilstobbart I'm still at work
1961536675,sadness,"has the urge to go shopping.hmmm but i've got no money,how?"
1961537240,sadness,"Well poop, my guitar lesson was canceled today  I'm so sad. I hope his son feels better soon tho."
1961537559,hate,@NikkiStixx @valentinamia omg you guys will know when I'm getting nasty!!  My head hurts
1961538319,hate,Waiting in a long line at chick-fil-a
1961539060,hate,I need a blankie  this trains an icebox
1961539670,sadness,@pilarlovesyou  i love you. don't leave me!
1961539858,hate,Came home after getting ratty in a shop with the staff and a blister on the foot. Meh
1961539894,insomnia  ,Shaw guys are over when I want to be sleeping
1961541251,sadness,my tummy hurts
1961542162,sadness,@Hi_Im_Chris and i cant get to mine  keep getting an error
1961543667,hate,Flip flops are a menace! I've cut one of my feet  Ouchies.
1961544729,sadness,Was talking to Vincent  Miss him so baadly.
1961545163,hate,@redhalo_pax That sucks.
1961545399,sadness,Mourning Venus' Third Round Loss....
1961545984,sadness,@jonkragel I have been sick for like 5 days now...
1961546996,hate,Just here at work........just got out of a meeting with my staff.... I had to be the big bad boss today.
1961548130,sadness,@Cece602 no it's just going to be me we couldn't come up with enough money to get his ticket
1961548488,hate,why the hell is it raining!! i hate the rain.
1961549356,sadness,i failed at cutting and peeling the mangoes  hah. it was weird trying and my father did it like it was nothing.
1961551290,sadness,isn't lookin 4ward 2 work 2mz.. n if its gna b like 2day-weatherwise- itl b even worse  xo
1961551625,sadness,@joycewaddle like almost above my sholders
1961551745,sadness,@melissajeanine ew.  sorry zach
1961551795,sadness,@LindseyNHess I agree 100^%! It's a great day! If only I had a window to see it...
1961553149,sadness,"Trip to DC next week canceled.  So, no Artomatic or beer with @genehack."
1961553499,sadness,"I'm going on an excursion this week, so I won't be twitting...."
1961555230,sadness,@paulo_one yes it went down smooth! Too bad I have to get back to work though  how are you enjoying your Friday?
1961556157,sadness,"@MouseGoesSqueak ahhhh.same here with Geometry, like i said b4, if i didn't have it, i would be graduated!! so i feel ur pain hun!"
1961557844,sadness,I can't comment directly to someone...... and I'm here all alone
1961557954,sadness,i hate getting put on steroids. my face
1961558629,sadness,@scavengerlor LoL Clever I'm Extremely Jealous Of The Amount Of Followers You Have  I Only Have 24
1961559259,sadness,"@SaschaIllyvich i guess that means you didn't beta-read either of my stories, huh?"
1961563919,sadness,We are so sad the beautiful Marisa dresses are leaving today (tear)
1961564364,sadness,Refusing to accept that the US holiday is over. Heading to Woodies Longboard  Diner in um ... Hove...
1961564388,sadness,"just got back home, shit.. again meeting tmrw,staying at sea view, i even dont my fresh undergarments  tiring, 13 hrs working days"
1961564683,sadness,Manchester was wayyyyy to busy!  so warm today also! :'(
1961565375,sadness,"i lost friends, when i didnt do anything"
1961565589,sadness,Day off with nothing to do
1961565724,sadness,bad day
1961567207,insomnia  ,@fightingfatigue Got any tips for a mum of a 14 yr old with CFS who can't sleep at night. He falls asleep about 4a.m. till midday or so
1961567350,sadness,Wish I was eating lunch w/ @laddiecatherine and @ophieracine
1961567959,anger,@jamie_oliver  I was off by one year. I really wanted some of Jamies cooking books in ENGLISH!!!! not German.
1961568092,hate,"@hyper_baffoon ooh if youre on the computer making your playlist come online pls, im bored now that ive blocked everyone again"
1961568160,hate,Twenty minutes on a fucking call you would think that the person would mention there is already a trouble ticket investigating the issue
1961569771,sadness,"@Christy_Edmonds Oh, I'm sorry   You'll have lots of fun though, should be a great time!"
1961569799,anger,@aranarose Murphy's Law?  Sorry that your computer is not cooperating when you have lots of work. My kids are .. http://tinyurl.com/km235x
1961569804,sadness,"I kno I'm behind the times on this one, but I just learned that Troy &quot;t-bag&quot; Dixon died back on dec. 8th 2008. RIP Troy."
1961571872,hate,"@frostedbetty Oh, I'm so sorry. I feel your pain. I can't kill them either, and I'm always the one that finds them. Why is that?"
1961572690,hate,ahh I hate being sick  Watching atonement! and sleeping
1961572924,hate,@beachnerbum I hate June gloom. I was getting so excited for the beach.
1961573267,hate,1 week before the palm pre comes out and my centro dies. I have a temp phone but my contacts aren't transfered yet. #sadpanda #fb
1961573302,insomnia  ,"@sarahbellafina sleep? I need to go to my mums but by the time I get there, Clara will be in bed"
1961573536,sadness,Just burned my tongue!!
1961573717,sadness,is sad cuz my mommy leaves to indy today
1961573756,sadness,I'm off to a fun filled evening at a funeral home ...  Joy.
1961573820,sadness,"Ugh the delivery was postponed, shes not having the baby til 5 and i'll be at work"
1961573888,insomnia  ,At work my head hurts a little due to my neck! I hate when I sleep wrong!
1961574420,sadness,@mscrismusic wish u was in the D!
1961577119,hate,God I HATE scary movies. They are not fun at all. I'm such a wimpy.
1961577366,sadness,@chaletlaforet shit that is awful... could not believe it at first... so sad
1961577596,sadness,@brett can you fedex me some pizza? I have to cancel my NYC trip until later this summer
1961577683,hate,"ebay should just die! after not using my account for 4 years, i cant unlock it. and their support is dead, aka: auto-hello-scripts"
1961606265,sadness,@elainanic Hope that migraine doesn't stick around for too long.
1961607313,insomnia  ,@calikiks  asap. But..... Kids are asleep. I have a car seat for arianna. We can take her with us? I need to pay vs bill!
1961607707,sadness,@sweetpea2809 Nor here... Sad times
1961607885,sadness,@emmielovegood ive tried and tried in the past to learn cockney but sadly its near impossible to find books and things on it over here.
1961607941,hate,@celticfish this is a travesty
1961608352,hate,6 freakin days!!  Just a thought...what would I have to look forward to after this?
1961609456,sadness,Hates leaving teddy ... Now I'm miss both my boys  damn
1961609602,sadness,@kujakupoet My computer got screwed to hell by viruses. I just finished wiping the drive and reinstalling Windows XP  I want a Mac...
1961610355,sadness,@noiseporn Would defo have done that but Im already booked over t'other side of the country
1961612662,hate,"left school just now. my new dress broke, the strap ripped off"
1961613248,sadness,I guess it wasn't meant for me to change it
1961613749,hate,Got the keys to my new flat - gorgeous weather for weekend - and i'm spending it &quot;PACKING&quot;
1961615450,sadness,@sexxieluv dang....just so far away aren't I?    Darn I'll just have to dream
1961616483,sadness,"@kylehamilton Wow, just saw your Tweet about the Proflowers fiasco. That's so not fun!"
1961616519,sadness,@diesel_26 i wish you were here to take care of me
1961616554,boredom,Spent too much today!!! Tube journeys always take soo long. Braces on thursdayyy
1961617451,sadness,because I just lost my first Field Notes notebook 6 pages before filling it up!! RIP  #fieldnotes
1961619276,hate,"I am up, and having to deal with another rainy day  What the hell happened to summer, its so freakin cold!"
1961619695,sadness,"didnt enjoy having to say goodbye to alex, v emotional times  but the sun is making me happy !"
1961642611,sadness,"Brother #3 is wandering around the house in his underwear. As charming for his 2 sisters as it is for the other female guests, I'm sure"
1961643441,sadness,Damn. Stephane doesn't even feel sorry for me. Off to work then
1961645412,sadness,@NancyLeeGrahn IS she in grade 5?  I can't do my daughters grade 4 math...soo sad
1961645575,hate,Just got to work  Today is going to be another long ass day!
1961646153,sadness,http://twitpic.com/66vld - i don't like this bangs! I want my hair back!
1961646246,sadness,dis damn usb charger is good for nothin. gotta find that verizon store. my fone been dead since last nite
1961646645,sadness,@mdfogarty Im so very sad that i am at work today and cant win tickets
1961647541,sadness,the sun burned me today....my arms look angry  Party tonight tho babes! woop!
1961647925,hate,Walking to class. I hate not having a bike....especially mine.
1961648166,sadness,"I need to get in a good, hard workout today after work, I feel like I've been slacking! No good"
1961648374,sadness,Bloody exams next week
1961648818,hate,@keirkafka I love it. Tell me it didn't match my shirt perfectly. Can you just not move PLEASE? What am I supposed to do without you?
1961650044,sadness,"@thecomicproject It's sunny and hot in London today, while I sit in office cranking spreadsheets"
1961652023,sadness,@indysawhney seems like u r just pushing your #wcm site. i really cant beleive you are an IT pro and havent heard of #joomla or #drupal.
1961652403,sadness,Is working all weekend
1961655423,sadness,"Beer, garden, IPOD, Friday night, shame I've got to work tomorrow"
1961658016,sadness,"is back from the park and is very sunburnt  cant wait 4 @totallywiredm 2night,and is gonna get smashed..bein sober jst wnt b as fun!"
1961658672,sadness,@jhaywardbenzal ouch. I hate it when that happens.
1961658755,sadness,"@AdamBMusic ik, i feel sooo bad for them"
1961659374,sadness,WHAT THE HELL IS GOING ON?!?! Last night and this morning SUCKED... More moving tonight.
1961685750,sadness,i need a jb but i dread the fact that it will have to be retail this summer
1961687039,hate,I'm drawning in emails
1961687610,sadness,@geminianeyes it didnt  - from research the traffic in this beautiful system of twitter is approx 100msg/second.. mine only grabs 6msg/sec
1961687799,sadness,Starting to get sad.
1961688149,sadness,Feel like death  evil headache and need to pack and drive to parents. Bum.
1961688603,sadness,i reaaally need you
1961688985,sadness,@lifesaver45 that sucks.
1961689352,sadness,"@cindyefolson the signal that makes your internet &quot;go&quot; is pretty bad  getting a tech out will get that fixed up, though!"
1961690574,sadness,R.I.P. Sammie the Cat
1961692427,hate,"I had to postpone the photoshoot. Stupid Wisconsin weather. Why can't it be sunny? Working out, tanning, preschool grad night, then out!"
1961693049,sadness,at home. have very sore feet. and am sad because the sale of my grandas house just went through. miss you
1961694336,sadness,In the middle of breakfast the school called.Yep...back to get Shey...AGAIN.3rd migraine this week or maybe one that never went away
1961699242,sadness,Damn...the right side of my earphones just stopped working all of a sudden. Now I need to buy new ones...
1961700325,sadness,ooh my icecream's gone  oh no wait i got another 2 boxes on the freezor! yumm
1961700867,hate,last night in cork  and come tomorrow i wont even remember it... double sad face  haha... in the words on lily allen.. NOT FAIR!
1961701176,sadness,"I have never had a Starbucks coffee in my entire life, people keep making me jealous"
1961701454,sadness,@ScrapShoppeEtsy rt i have had few hearts the past few days on etsy  boo hoo....totally the same for me too ((((((
1961702116,hate,Grrr..stupid internet connection ruined a great scrabble game
1961702304,boredom,I want to go to my home!!! D: I don't like stay in the work all alone
1961740395,sadness,I think Ive buggered up my mobile  ack. I am a stubborn arse and refuse to get a new one.
